@relation all-data-pacman-weka.filters.unsupervised.attribute.Remove-R20-23-weka.filters.unsupervised.attribute.Remove-R1-weka.filters.supervised.attribute.NominalToBinary-weka.filters.unsupervised.attribute.Remove-R15-18-weka.filters.unsupervised.attribute.Discretize-B10-M-1.0-Rfirst-last-precision6

@attribute pacmanXpos {'\'(-inf-3.4]\'','\'(3.4-5.8]\'','\'(5.8-8.2]\'','\'(8.2-10.6]\'','\'(10.6-13]\'','\'(13-15.4]\'','\'(15.4-17.8]\'','\'(17.8-20.2]\'','\'(20.2-22.6]\'','\'(22.6-inf)\''}
'\'(13-15.4]\'','\'(13-15]\'','\'(-inf-0.1]\'','\'(-inf-0.1]\'','\'(0.9-inf)\'','\'(0.9-inf)\'','\'(-inf-2.4]\'','\'(-inf-2.4]\'','\'(5.4-7.1]\'','\'(-inf-3]\'','\'(15.4-17.8]\'','\'(11.5-13]\'','\'(15.8-18.1]\'','\'(12.2-13.6]\'',South
'\'(3.4-5.8]\'','\'(9-11]\'','\'(-inf-0.1]\'','\'(0.9-inf)\'','\'(0.9-inf)\'','\'(-inf-0.1]\'','\'(-inf-2.4]\'','\'(-inf-2.4]\'','\'(3.7-5.4]\'','\'(5-7]\'','\'(3.4-5.8]\'','\'(8.5-10]\'','\'(6.6-8.9]\'','\'(-inf-2.4]\'',South
'\'(10.6-13]\'','\'(9-11]\'','\'(0.9-inf)\'','\'(0.9-inf)\'','\'(0.9-inf)\'','\'(-inf-0.1]\'','\'(3.8-5.2]\'','\'(5.2-6.6]\'','\'(3.7-5.4]\'','\'(11-13]\'','\'(10.6-13]\'','\'(5.5-7]\'','\'(6.6-8.9]\'','\'(-inf-2.4]\'',South
'\'(10.6-13]\'','\'(9-11]\'','\'(0.9-inf)\'','\'(0.9-inf)\'','\'(0.9-inf)\'','\'(-inf-0.1]\'','\'(3.8-5.2]\'','\'(5.2-6.6]\'','\'(3.7-5.4]\'','\'(11-13]\'','\'(10.6-13]\'','\'(5.5-7]\'','\'(6.6-8.9]\'','\'(-inf-2.4]\'',South
'\'(10.6-13]\'','\'(7-9]\'','\'(0.9-inf)\'','\'(0.9-inf)\'','\'(0.9-inf)\'','\'(-inf-0.1]\'','\'(3.8-5.2]\'','\'(5.2-6.6]\'','\'(3.7-5.4]\'','\'(11-13]\'','\'(10.6-13]\'','\'(5.5-7]\'','\'(6.6-8.9]\'','\'(-inf-2.4]\'',South
'\'(10.6-13]\'','\'(7-9]\'','\'(0.9-inf)\'','\'(0.9-inf)\'','\'(0.9-inf)\'','\'(-inf-0.1]\'','\'(3.8-5.2]\'','\'(5.2-6.6]\'','\'(3.7-5.4]\'','\'(11-13]\'','\'(10.6-13]\'','\'(5.5-7]\'','\'(6.6-8.9]\'','\'(-inf-2.4]\'',South
'\'(10.6-13]\'','\'(5-7]\'','\'(0.9-inf)\'','\'(0.9-inf)\'','\'(0.9-inf)\'','\'(-inf-0.1]\'','\'(3.8-5.2]\'','\'(5.2-6.6]\'','\'(3.7-5.4]\'','\'(11-13]\'','\'(10.6-13]\'','\'(5.5-7]\'','\'(6.6-8.9]\'','\'(-inf-2.4]\'',South
'\'(5.8-8.2]\'','\'(9-11]\'','\'(0.9-inf)\'','\'(-inf-0.1]\'','\'(0.9-inf)\'','\'(0.9-inf)\'','\'(3.8-5.2]\'','\'(3.8-5.2]\'','\'(-inf-3.7]\'','\'(-inf-3]\'','\'(20.2-22.6]\'','\'(8.5-10]\'','\'(22.7-inf)\'','\'(13.6-inf)\'',South
'\'(5.8-8.2]\'','\'(7-9]\'','\'(0.9-inf)\'','\'(-inf-0.1]\'','\'(0.9-inf)\'','\'(0.9-inf)\'','\'(3.8-5.2]\'','\'(3.8-5.2]\'','\'(-inf-3.7]\'','\'(-inf-3]\'','\'(20.2-22.6]\'','\'(8.5-10]\'','\'(22.7-inf)\'','\'(13.6-inf)\'',South
'\'(5.8-8.2]\'','\'(7-9]\'','\'(0.9-inf)\'','\'(-inf-0.1]\'','\'(0.9-inf)\'','\'(0.9-inf)\'','\'(3.8-5.2]\'','\'(3.8-5.2]\'','\'(-inf-3.7]\'','\'(-inf-3]\'','\'(20.2-22.6]\'','\'(8.5-10]\'','\'(22.7-inf)\'','\'(13.6-inf)\'',South
'\'(5.8-8.2]\'','\'(5-7]\'','\'(0.9-inf)\'','\'(-inf-0.1]\'','\'(0.9-inf)\'','\'(0.9-inf)\'','\'(3.8-5.2]\'','\'(3.8-5.2]\'','\'(-inf-3.7]\'','\'(-inf-3]\'','\'(20.2-22.6]\'','\'(8.5-10]\'','\'(22.7-inf)\'','\'(13.6-inf)\'',South
'\'(3.4-5.8]\'','\'(9-11]\'','\'(0.9-inf)\'','\'(0.9-inf)\'','\'(0.9-inf)\'','\'(0.9-inf)\'','\'(8-9.4]\'','\'(2.4-3.8]\'','\'(10.5-12.2]\'','\'(5-7]\'','\'(17.8-20.2]\'','\'(11.5-13]\'','\'(20.4-22.7]\'','\'(8-9.4]\'',South
'\'(3.4-5.8]\'','\'(9-11]\'','\'(0.9-inf)\'','\'(0.9-inf)\'','\'(0.9-inf)\'','\'(0.9-inf)\'','\'(8-9.4]\'','\'(2.4-3.8]\'','\'(10.5-12.2]\'','\'(5-7]\'','\'(17.8-20.2]\'','\'(11.5-13]\'','\'(20.4-22.7]\'','\'(8-9.4]\'',South
'\'(3.4-5.8]\'','\'(7-9]\'','\'(0.9-inf)\'','\'(0.9-inf)\'','\'(0.9-inf)\'','\'(0.9-inf)\'','\'(8-9.4]\'','\'(2.4-3.8]\'','\'(10.5-12.2]\'','\'(5-7]\'','\'(17.8-20.2]\'','\'(11.5-13]\'','\'(20.4-22.7]\'','\'(8-9.4]\'',South
'\'(3.4-5.8]\'','\'(7-9]\'','\'(0.9-inf)\'','\'(0.9-inf)\'','\'(0.9-inf)\'','\'(0.9-inf)\'','\'(8-9.4]\'','\'(2.4-3.8]\'','\'(10.5-12.2]\'','\'(5-7]\'','\'(17.8-20.2]\'','\'(11.5-13]\'','\'(20.4-22.7]\'','\'(8-9.4]\'',South
'\'(3.4-5.8]\'','\'(5-7]\'','\'(0.9-inf)\'','\'(0.9-inf)\'','\'(0.9-inf)\'','\'(0.9-inf)\'','\'(8-9.4]\'','\'(2.4-3.8]\'','\'(10.5-12.2]\'','\'(5-7]\'','\'(17.8-20.2]\'','\'(11.5-13]\'','\'(20.4-22.7]\'','\'(8-9.4]\'',South
'\'(3.4-5.8]\'','\'(5-7]\'','\'(0.9-inf)\'','\'(0.9-inf)\'','\'(0.9-inf)\'','\'(0.9-inf)\'','\'(8-9.4]\'','\'(2.4-3.8]\'','\'(10.5-12.2]\'','\'(5-7]\'','\'(17.8-20.2]\'','\'(11.5-13]\'','\'(20.4-22.7]\'','\'(8-9.4]\'',South
'\'(3.4-5.8]\'','\'(3-5]\'','\'(0.9-inf)\'','\'(0.9-inf)\'','\'(0.9-inf)\'','\'(0.9-inf)\'','\'(8-9.4]\'','\'(2.4-3.8]\'','\'(10.5-12.2]\'','\'(5-7]\'','\'(17.8-20.2]\'','\'(11.5-13]\'','\'(20.4-22.7]\'','\'(8-9.4]\'',South
'\'(10.6-13]\'','\'(13-15]\'','\'(0.9-inf)\'','\'(0.9-inf)\'','\'(0.9-inf)\'','\'(0.9-inf)\'','\'(9.4-10.8]\'','\'(12.2-13.6]\'','\'(12.2-13.9]\'','\'(11-13]\'','\'(13-15.4]\'','\'(11.5-13]\'','\'(15.8-18.1]\'','\'(12.2-13.6]\'',South
'\'(10.6-13]\'','\'(9-11]\'','\'(0.9-inf)\'','\'(0.9-inf)\'','\'(0.9-inf)\'','\'(-inf-0.1]\'','\'(3.8-5.2]\'','\'(8-9.4]\'','\'(5.4-7.1]\'','\'(9-11]\'','\'(10.6-13]\'','\'(7-8.5]\'','\'(6.6-8.9]\'','\'(-inf-2.4]\'',South
'\'(10.6-13]\'','\'(9-11]\'','\'(0.9-inf)\'','\'(0.9-inf)\'','\'(0.9-inf)\'','\'(-inf-0.1]\'','\'(2.4-3.8]\'','\'(8-9.4]\'','\'(5.4-7.1]\'','\'(9-11]\'','\'(10.6-13]\'','\'(7-8.5]\'','\'(6.6-8.9]\'','\'(-inf-2.4]\'',South
'\'(10.6-13]\'','\'(7-9]\'','\'(0.9-inf)\'','\'(0.9-inf)\'','\'(0.9-inf)\'','\'(-inf-0.1]\'','\'(2.4-3.8]\'','\'(6.6-8]\'','\'(5.4-7.1]\'','\'(9-11]\'','\'(10.6-13]\'','\'(5.5-7]\'','\'(6.6-8.9]\'','\'(-inf-2.4]\'',South
'\'(10.6-13]\'','\'(5-7]\'','\'(0.9-inf)\'','\'(0.9-inf)\'','\'(0.9-inf)\'','\'(-inf-0.1]\'','\'(2.4-3.8]\'','\'(8-9.4]\'','\'(5.4-7.1]\'','\'(9-11]\'','\'(8.2-10.6]\'','\'(5.5-7]\'','\'(6.6-8.9]\'','\'(-inf-2.4]\'',South
'\'(5.8-8.2]\'','\'(7-9]\'','\'(0.9-inf)\'','\'(0.9-inf)\'','\'(0.9-inf)\'','\'(0.9-inf)\'','\'(5.2-6.6]\'','\'(6.6-8]\'','\'(3.7-5.4]\'','\'(7-9]\'','\'(20.2-22.6]\'','\'(8.5-10]\'','\'(22.7-inf)\'','\'(12.2-13.6]\'',South
'\'(8.2-10.6]\'','\'(9-11]\'','\'(0.9-inf)\'','\'(-inf-0.1]\'','\'(0.9-inf)\'','\'(0.9-inf)\'','\'(10.8-12.2]\'','\'(5.2-6.6]\'','\'(-inf-3.7]\'','\'(-inf-3]\'','\'(17.8-20.2]\'','\'(11.5-13]\'','\'(20.4-22.7]\'','\'(8-9.4]\'',South
'\'(8.2-10.6]\'','\'(7-9]\'','\'(0.9-inf)\'','\'(-inf-0.1]\'','\'(0.9-inf)\'','\'(0.9-inf)\'','\'(9.4-10.8]\'','\'(5.2-6.6]\'','\'(-inf-3.7]\'','\'(-inf-3]\'','\'(20.2-22.6]\'','\'(11.5-13]\'','\'(20.4-22.7]\'','\'(8-9.4]\'',South
'\'(8.2-10.6]\'','\'(7-9]\'','\'(0.9-inf)\'','\'(-inf-0.1]\'','\'(0.9-inf)\'','\'(0.9-inf)\'','\'(9.4-10.8]\'','\'(3.8-5.2]\'','\'(-inf-3.7]\'','\'(-inf-3]\'','\'(20.2-22.6]\'','\'(11.5-13]\'','\'(20.4-22.7]\'','\'(8-9.4]\'',South
'\'(8.2-10.6]\'','\'(5-7]\'','\'(0.9-inf)\'','\'(-inf-0.1]\'','\'(0.9-inf)\'','\'(0.9-inf)\'','\'(10.8-12.2]\'','\'(3.8-5.2]\'','\'(-inf-3.7]\'','\'(-inf-3]\'','\'(20.2-22.6]\'','\'(11.5-13]\'','\'(20.4-22.7]\'','\'(8-9.4]\'',South
'\'(20.2-22.6]\'','\'(7-9]\'','\'(-inf-0.1]\'','\'(-inf-0.1]\'','\'(0.9-inf)\'','\'(0.9-inf)\'','\'(-inf-2.4]\'','\'(-inf-2.4]\'','\'(-inf-3.7]\'','\'(-inf-3]\'','\'(20.2-22.6]\'','\'(4-5.5]\'','\'(22.7-inf)\'','\'(9.4-10.8]\'',South
'\'(20.2-22.6]\'','\'(5-7]\'','\'(-inf-0.1]\'','\'(-inf-0.1]\'','\'(0.9-inf)\'','\'(0.9-inf)\'','\'(-inf-2.4]\'','\'(-inf-2.4]\'','\'(-inf-3.7]\'','\'(-inf-3]\'','\'(20.2-22.6]\'','\'(5.5-7]\'','\'(20.4-22.7]\'','\'(9.4-10.8]\'',South
'\'(13-15.4]\'','\'(11-13]\'','\'(0.9-inf)\'','\'(0.9-inf)\'','\'(0.9-inf)\'','\'(-inf-0.1]\'','\'(-inf-2.4]\'','\'(3.8-5.2]\'','\'(5.4-7.1]\'','\'(9-11]\'','\'(13-15.4]\'','\'(7-8.5]\'','\'(6.6-8.9]\'','\'(-inf-2.4]\'',South
'\'(13-15.4]\'','\'(9-11]\'','\'(0.9-inf)\'','\'(0.9-inf)\'','\'(0.9-inf)\'','\'(-inf-0.1]\'','\'(-inf-2.4]\'','\'(2.4-3.8]\'','\'(5.4-7.1]\'','\'(7-9]\'','\'(10.6-13]\'','\'(7-8.5]\'','\'(6.6-8.9]\'','\'(-inf-2.4]\'',South
'\'(13-15.4]\'','\'(9-11]\'','\'(0.9-inf)\'','\'(0.9-inf)\'','\'(0.9-inf)\'','\'(-inf-0.1]\'','\'(-inf-2.4]\'','\'(3.8-5.2]\'','\'(5.4-7.1]\'','\'(7-9]\'','\'(10.6-13]\'','\'(7-8.5]\'','\'(6.6-8.9]\'','\'(-inf-2.4]\'',South
'\'(13-15.4]\'','\'(7-9]\'','\'(0.9-inf)\'','\'(0.9-inf)\'','\'(0.9-inf)\'','\'(-inf-0.1]\'','\'(-inf-2.4]\'','\'(2.4-3.8]\'','\'(5.4-7.1]\'','\'(7-9]\'','\'(10.6-13]\'','\'(5.5-7]\'','\'(6.6-8.9]\'','\'(-inf-2.4]\'',South
'\'(10.6-13]\'','\'(5-7]\'','\'(0.9-inf)\'','\'(0.9-inf)\'','\'(0.9-inf)\'','\'(-inf-0.1]\'','\'(-inf-2.4]\'','\'(2.4-3.8]\'','\'(5.4-7.1]\'','\'(9-11]\'','\'(10.6-13]\'','\'(4-5.5]\'','\'(6.6-8.9]\'','\'(-inf-2.4]\'',South
'\'(8.2-10.6]\'','\'(9-11]\'','\'(0.9-inf)\'','\'(0.9-inf)\'','\'(0.9-inf)\'','\'(0.9-inf)\'','\'(2.4-3.8]\'','\'(2.4-3.8]\'','\'(7.1-8.8]\'','\'(7-9]\'','\'(17.8-20.2]\'','\'(8.5-10]\'','\'(22.7-inf)\'','\'(12.2-13.6]\'',South
'\'(8.2-10.6]\'','\'(7-9]\'','\'(0.9-inf)\'','\'(0.9-inf)\'','\'(0.9-inf)\'','\'(0.9-inf)\'','\'(2.4-3.8]\'','\'(2.4-3.8]\'','\'(8.8-10.5]\'','\'(5-7]\'','\'(17.8-20.2]\'','\'(8.5-10]\'','\'(22.7-inf)\'','\'(10.8-12.2]\'',South
'\'(8.2-10.6]\'','\'(5-7]\'','\'(0.9-inf)\'','\'(-inf-0.1]\'','\'(0.9-inf)\'','\'(0.9-inf)\'','\'(-inf-2.4]\'','\'(2.4-3.8]\'','\'(-inf-3.7]\'','\'(-inf-3]\'','\'(17.8-20.2]\'','\'(7-8.5]\'','\'(22.7-inf)\'','\'(12.2-13.6]\'',South
'\'(5.8-8.2]\'','\'(3-5]\'','\'(0.9-inf)\'','\'(-inf-0.1]\'','\'(0.9-inf)\'','\'(0.9-inf)\'','\'(-inf-2.4]\'','\'(2.4-3.8]\'','\'(-inf-3.7]\'','\'(-inf-3]\'','\'(15.4-17.8]\'','\'(8.5-10]\'','\'(22.7-inf)\'','\'(12.2-13.6]\'',South
'\'(5.8-8.2]\'','\'(5-7]\'','\'(-inf-0.1]\'','\'(0.9-inf)\'','\'(0.9-inf)\'','\'(-inf-0.1]\'','\'(-inf-2.4]\'','\'(-inf-2.4]\'','\'(5.4-7.1]\'','\'(5-7]\'','\'(-inf-3.4]\'','\'(8.5-10]\'','\'(6.6-8.9]\'','\'(-inf-2.4]\'',South
'\'(8.2-10.6]\'','\'(9-11]\'','\'(0.9-inf)\'','\'(0.9-inf)\'','\'(0.9-inf)\'','\'(0.9-inf)\'','\'(10.8-12.2]\'','\'(2.4-3.8]\'','\'(12.2-13.9]\'','\'(5-7]\'','\'(17.8-20.2]\'','\'(10-11.5]\'','\'(20.4-22.7]\'','\'(6.6-8]\'',South
'\'(8.2-10.6]\'','\'(9-11]\'','\'(0.9-inf)\'','\'(0.9-inf)\'','\'(0.9-inf)\'','\'(0.9-inf)\'','\'(9.4-10.8]\'','\'(2.4-3.8]\'','\'(12.2-13.9]\'','\'(3-5]\'','\'(17.8-20.2]\'','\'(8.5-10]\'','\'(20.4-22.7]\'','\'(6.6-8]\'',South
'\'(8.2-10.6]\'','\'(7-9]\'','\'(0.9-inf)\'','\'(0.9-inf)\'','\'(0.9-inf)\'','\'(0.9-inf)\'','\'(9.4-10.8]\'','\'(2.4-3.8]\'','\'(12.2-13.9]\'','\'(3-5]\'','\'(17.8-20.2]\'','\'(8.5-10]\'','\'(20.4-22.7]\'','\'(5.2-6.6]\'',South
'\'(8.2-10.6]\'','\'(7-9]\'','\'(0.9-inf)\'','\'(0.9-inf)\'','\'(0.9-inf)\'','\'(0.9-inf)\'','\'(10.8-12.2]\'','\'(2.4-3.8]\'','\'(12.2-13.9]\'','\'(5-7]\'','\'(17.8-20.2]\'','\'(8.5-10]\'','\'(20.4-22.7]\'','\'(5.2-6.6]\'',South
'\'(8.2-10.6]\'','\'(5-7]\'','\'(0.9-inf)\'','\'(0.9-inf)\'','\'(0.9-inf)\'','\'(0.9-inf)\'','\'(10.8-12.2]\'','\'(2.4-3.8]\'','\'(13.9-15.6]\'','\'(5-7]\'','\'(17.8-20.2]\'','\'(8.5-10]\'','\'(20.4-22.7]\'','\'(6.6-8]\'',South
'\'(8.2-10.6]\'','\'(5-7]\'','\'(0.9-inf)\'','\'(0.9-inf)\'','\'(0.9-inf)\'','\'(0.9-inf)\'','\'(10.8-12.2]\'','\'(3.8-5.2]\'','\'(13.9-15.6]\'','\'(3-5]\'','\'(17.8-20.2]\'','\'(10-11.5]\'','\'(20.4-22.7]\'','\'(6.6-8]\'',South
'\'(15.4-17.8]\'','\'(7-9]\'','\'(-inf-0.1]\'','\'(-inf-0.1]\'','\'(-inf-0.1]\'','\'(0.9-inf)\'','\'(-inf-2.4]\'','\'(-inf-2.4]\'','\'(-inf-3.7]\'','\'(-inf-3]\'','\'(3.4-5.8]\'','\'(-inf-2.5]\'','\'(20.4-22.7]\'','\'(3.8-5.2]\'',South
'\'(17.8-20.2]\'','\'(5-7]\'','\'(-inf-0.1]\'','\'(-inf-0.1]\'','\'(-inf-0.1]\'','\'(0.9-inf)\'','\'(-inf-2.4]\'','\'(-inf-2.4]\'','\'(-inf-3.7]\'','\'(-inf-3]\'','\'(3.4-5.8]\'','\'(-inf-2.5]\'','\'(20.4-22.7]\'','\'(3.8-5.2]\'',South
'\'(17.8-20.2]\'','\'(5-7]\'','\'(-inf-0.1]\'','\'(-inf-0.1]\'','\'(-inf-0.1]\'','\'(0.9-inf)\'','\'(-inf-2.4]\'','\'(-inf-2.4]\'','\'(-inf-3.7]\'','\'(-inf-3]\'','\'(3.4-5.8]\'','\'(-inf-2.5]\'','\'(20.4-22.7]\'','\'(3.8-5.2]\'',South
